"ISO time"	"unixtime"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"
"2009-07-20T00:16:41"	"1248049001"	"Service Bell"	"40d63516-2034-41bc-802b-cafd7cc452c1"	"Grizzly Bear"	"59a7fbcb-ff74-494d-abd0-9c82359040c9"	"Service Bell"	"40d63516-2034-41bc-802b-cafd7cc452c1"	"Grizzly Bear"	"59a7fbcb-ff74-494d-abd0-9c82359040c9"
"2009-07-20T00:17:09"	"1248049029"	"Imitosis"	"7790e395-daf9-4520-8a34-654f3d46df38"	"Andrew Bird"	"081b133e-ce74-42ba-92c1-c18234acb532"	"Imitosis"	"7790e395-daf9-4520-8a34-654f3d46df38"	"Andrew Bird"	"081b133e-ce74-42ba-92c1-c18234acb532"
"2009-07-20T00:30:25"	"1248049825"	"Leftovers"	"31b8d1b6-c51c-463b-930c-fbaed21735f2"	"Johnny Flynn"	"ce19a7e1-8c47-4dc6-9492-ef907ddc6514"	"Leftovers"	"31b8d1b6-c51c-463b-930c-fbaed21735f2"	"Johnny Flynn"	"ce19a7e1-8c47-4dc6-9492-ef907ddc6514"
"2009-07-20T00:33:15"	"1248049995"	"The Concubine"	"a10ca359-3098-425b-8b1d-889cd0b166b7"	"Beirut"	"0af78501-5647-4c18-9a0d-66ac8789e13b"	"The Concubine"	"a10ca359-3098-425b-8b1d-889cd0b166b7"	"Beirut"	"0af78501-5647-4c18-9a0d-66ac8789e13b"
"2009-07-26T06:43:05"	"1248590585"	"Amon Hen"	"1e9bbd4f-84ff-41a6-bbe9-5d386cc85954"	"Howard Shore"	"9b58672a-e68e-4972-956e-a8985a165a1f"	"Amon Hen"	"1e9bbd4f-84ff-41a6-bbe9-5d386cc85954"	"Howard Shore"	"9b58672a-e68e-4972-956e-a8985a165a1f"
"2009-07-26T06:43:32"	"1248590612"	"Looks Just Like the Sun"	"38eaba30-e116-4178-b645-871a7434fd66"	"Broken Social Scene"	"2eada8f8-056a-4093-bbc2-004909ce743b"	"Looks Just Like the Sun"	"38eaba30-e116-4178-b645-871a7434fd66"	"Broken Social Scene"	"2eada8f8-056a-4093-bbc2-004909ce743b"
"2009-07-26T07:15:48"	"1248592548"	"Parlez-moi d'amour"	"2fdd3589-ce18-42f2-966e-6fca40999f05"	"Lucienne Boyer"	"794f27ad-ad32-4a88-b390-79d0141773ca"	"Parlez-moi d'amour"	"2fdd3589-ce18-42f2-966e-6fca40999f05"	"Lucienne Boyer"	"794f27ad-ad32-4a88-b390-79d0141773ca"
"2009-07-26T07:18:32"	"1248592712"	"Pigalle"	"41d29856-05b0-46dc-9ee5-90b0a83931cf"	"Georges Ulmer"	"836ad164-ec00-4652-89d3-e34353627f63"	"Pigalle"	"41d29856-05b0-46dc-9ee5-90b0a83931cf"	"Georges Ulmer"	"836ad164-ec00-4652-89d3-e34353627f63"
"2009-07-27T02:51:13"	"1248663073"	"A paris"	""	"Yves Montand"	"c5e59ab1-caa7-4044-b671-9e493a85e8e0"	"A paris"	""	"Yves Montand"	"c5e59ab1-caa7-4044-b671-9e493a85e8e0"
"2009-07-28T01:52:32"	"1248745952"	"Laughter In The Dark"	"d5b07b88-882b-4192-9407-0cb7d1dd453a"	"A Hawk and a Hacksaw"	"b7cef615-5d43-463f-9032-5d3bc0d96b7f"	"Laughter In The Dark"	"d5b07b88-882b-4192-9407-0cb7d1dd453a"	"A Hawk and a Hacksaw"	"b7cef615-5d43-463f-9032-5d3bc0d96b7f"
"2009-07-28T01:59:40"	"1248746380"	"Phone Call"	"a014bd4c-1cfb-411c-ba09-4aeb9ad47860"	"Jon Brion"	"a32e4aac-1db8-4dc6-be34-a813c4530627"	"Phone Call"	"a014bd4c-1cfb-411c-ba09-4aeb9ad47860"	"Jon Brion"	"a32e4aac-1db8-4dc6-be34-a813c4530627"
"2009-07-28T02:03:29"	"1248746609"	"Craven Leaves"	"bf301050-3ac4-44b3-be34-9115aab8116b"	"Zbigniew Preisner"	"d229ee11-fc4e-4a1c-8e0a-1e8f84950532"	"Craven Leaves"	"bf301050-3ac4-44b3-be34-9115aab8116b"	"Zbigniew Preisner"	"d229ee11-fc4e-4a1c-8e0a-1e8f84950532"
"2009-07-28T02:05:30"	"1248746730"	"Reverie"	"7de9a4df-408f-4c7c-b0b2-f8ec19994c57"	"Claude Debussy"	"be50643c-0377-4968-b48c-47e06b2e2a3b"	"Reverie"	"7de9a4df-408f-4c7c-b0b2-f8ec19994c57"	"Claude Debussy"	"be50643c-0377-4968-b48c-47e06b2e2a3b"
"2009-07-28T02:07:36"	"1248746856"	"Rue Des Cascades"	"043a8ae9-47c7-422a-81f8-fdcba3c117e5"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"	"Rue Des Cascades"	"043a8ae9-47c7-422a-81f8-fdcba3c117e5"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"
"2009-07-28T05:24:23"	"1248758663"	"Im Not"	""	"Panda Bear"	"fd3c3f9f-a471-498e-ab3a-940ac20b6bbd"	"Im Not"	""	"Panda Bear"	"fd3c3f9f-a471-498e-ab3a-940ac20b6bbd"
"2009-07-28T14:45:37"	"1248792337"	"L'Autre Valse d'Amélie"	"19a07892-30f3-4102-80e8-e2a516910609"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"	"L'Autre Valse d'Amélie"	"19a07892-30f3-4102-80e8-e2a516910609"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"
"2009-07-28T14:52:26"	"1248792746"	"Burning"	"0a73cc35-d391-47ab-93b1-8b852346cec2"	"The Whitest Boy Alive"	"f83781c8-64f9-4657-85bd-51f74d195cfd"	"Burning"	"0a73cc35-d391-47ab-93b1-8b852346cec2"	"The Whitest Boy Alive"	"f83781c8-64f9-4657-85bd-51f74d195cfd"
"2009-07-28T15:15:38"	"1248794138"	"Something to Live For"	"0bcaf518-ea5d-4119-af03-74e64b921c73"	"Yann Tiersen & Shannon Wright"	""	"Something to Live For"	"0bcaf518-ea5d-4119-af03-74e64b921c73"	"Yann Tiersen & Shannon Wright"	""
"2009-07-28T15:40:45"	"1248795645"	"Baby Carni Bird"	"24846235-1467-4d03-845d-e551331987f3"	"Camille"	"32bc3ce0-117a-4778-8271-fc271ad56fc3"	"Baby Carni Bird"	"24846235-1467-4d03-845d-e551331987f3"	"Camille"	"32bc3ce0-117a-4778-8271-fc271ad56fc3"
"2009-07-28T15:59:14"	"1248796754"	"The Tunnel"	"22199993-c676-4358-b99b-b5fbd0ad38e2"	"John Murphy"	"1ad39ddd-b4fd-49b7-8137-d5569c0eb2e5"	"The Tunnel"	"22199993-c676-4358-b99b-b5fbd0ad38e2"	"John Murphy"	"1ad39ddd-b4fd-49b7-8137-d5569c0eb2e5"
"2009-07-28T16:05:10"	"1248797110"	"Le vieil amant"	"2d63605b-ef49-4d4e-9bd3-f876b0cc45d7"	"Émilie Simon"	"01252145-c9e8-4de5-a480-9b2bed05450a"	"Le Vieil Amant"	""	"Emilie Simon"	""
"2009-07-28T19:22:11"	"1248808931"	"Granmon"	"2e03fc80-4a95-4889-b099-619c25684086"	"Detektivbyrån"	"0f716769-a803-44a5-bb5c-cd9d563716dd"	"Granmon"	"2e03fc80-4a95-4889-b099-619c25684086"	"Detektivbyrån"	"0f716769-a803-44a5-bb5c-cd9d563716dd"
"2009-07-28T19:28:19"	"1248809299"	"La Redécouverte"	"0285e1a8-aa26-4a28-a20f-d9b544898d30"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"	"La Redécouverte"	"0285e1a8-aa26-4a28-a20f-d9b544898d30"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"
"2009-07-28T20:16:38"	"1248812198"	"Mon amant de Saint-Jean"	""	"Lucienne Delyle"	"82e0bc9c-2cf4-403d-939c-1d8c00767170"	"Mon amant de Saint-Jean"	""	"Lucienne Delyle"	"82e0bc9c-2cf4-403d-939c-1d8c00767170"
"2009-07-31T20:59:51"	"1249073991"	"Talisman"	"048401d2-ef01-4e8c-867a-ea9e461e8775"	"Air"	"018dcc90-b1a2-400a-a96e-64b6a101f009"	"Talisman"	"048401d2-ef01-4e8c-867a-ea9e461e8775"	"Air"	"018dcc90-b1a2-400a-a96e-64b6a101f009"
"2009-08-02T06:25:49"	"1249194349"	"Kamionos kút"	"a4ba622a-27db-4220-b61d-b65983892f45"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"	"Kamionos kút"	"a4ba622a-27db-4220-b61d-b65983892f45"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"
"2009-08-02T06:30:57"	"1249194657"	"Pusztító"	"eea7a36c-e0ba-4bf6-89ce-e46744c93c3d"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"	"Pusztító"	"eea7a36c-e0ba-4bf6-89ce-e46744c93c3d"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"
"2009-08-02T06:36:39"	"1249194999"	"Meggyújtom A Pipám"	"63072523-dacd-4e0d-a405-f3ed6d8cdf8a"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"	"Meggyújtom A Pipám"	"63072523-dacd-4e0d-a405-f3ed6d8cdf8a"	"Besh O Drom"	"4f91e2f8-f0e4-4e12-b6f6-fafbd381b9cf"
"2009-08-02T06:47:40"	"1249195660"	"Salam"	"ba55c8bb-9be7-4bd6-a2ba-c4182fa0d77c"	"Youcef"	"b4c931b8-0577-4e66-94f8-76b988e5ead3"	"Salam"	"ba55c8bb-9be7-4bd6-a2ba-c4182fa0d77c"	"Youcef"	"b4c931b8-0577-4e66-94f8-76b988e5ead3"
"2009-08-02T06:51:05"	"1249195865"	"Ship of Fools (Stone of Exile)"	"077312aa-5289-418d-b37d-ccc1f075162d"	"Secret Chiefs 3"	"45ec9b41-eeea-42da-8337-28c67a8d2934"	"Ship of Fools (Stone of Exile)"	"077312aa-5289-418d-b37d-ccc1f075162d"	"Secret Chiefs 3"	"45ec9b41-eeea-42da-8337-28c67a8d2934"
"2009-08-02T07:22:55"	"1249197775"	"Muskátlis teraszokon"	"f3bd8fc2-28ed-4632-9057-9070183efdcc"	"Amorf Ördögök"	"f1537804-4520-4324-b6b4-b2dfe83242e3"	"Muskátlis teraszokon"	"f3bd8fc2-28ed-4632-9057-9070183efdcc"	"Amorf Ördögök"	"f1537804-4520-4324-b6b4-b2dfe83242e3"
"2009-08-02T07:38:05"	"1249198685"	"La Valse A Mille Temps"	""	"Jacques Brel"	"91eda19b-1437-42cd-b7af-69df24b7f275"	"La Valse A Mille Temps"	""	"Jacques Brel"	"91eda19b-1437-42cd-b7af-69df24b7f275"
"2009-08-02T07:42:03"	"1249198923"	"A Black And White Rainbow"	"ccf62cf5-7658-4377-883f-ef1303f7578d"	"A Hawk and a Hacksaw"	"b7cef615-5d43-463f-9032-5d3bc0d96b7f"	"A Black And White Rainbow"	"ccf62cf5-7658-4377-883f-ef1303f7578d"	"A Hawk and a Hacksaw"	"b7cef615-5d43-463f-9032-5d3bc0d96b7f"
"2009-08-02T07:44:22"	"1249199062"	"Vallottál már ilyet?"	"e6b8c842-2591-49f5-88c4-52f801de188e"	"Kaukázus"	"16b9bb67-ebe5-4b68-9087-b6d7b5769705"	"Vallottál már ilyet?"	"e6b8c842-2591-49f5-88c4-52f801de188e"	"Kaukázus"	"16b9bb67-ebe5-4b68-9087-b6d7b5769705"
"2009-08-02T07:45:36"	"1249199136"	"Moonlight Sonata"	"2039e718-7aef-450a-a219-b24d9c9c0b35"	"Ludwig van Beethoven"	"1f9df192-a621-4f54-8850-2c5373b7eac9"	"Moonlight Sonata"	"2039e718-7aef-450a-a219-b24d9c9c0b35"	"Ludwig van Beethoven"	"1f9df192-a621-4f54-8850-2c5373b7eac9"
"2009-08-02T17:01:16"	"1249232476"	"Sza Tele Zsav"	"2d5a8214-0a70-403b-90e6-929af147d9af"	"Ando Drom"	"b3a63b9b-fb36-4022-8a92-da1cf08214cc"	"Sza Tele Zsav"	"2d5a8214-0a70-403b-90e6-929af147d9af"	"Ando Drom"	"b3a63b9b-fb36-4022-8a92-da1cf08214cc"
"2009-08-02T17:01:49"	"1249232509"	"Carolina"	"b277be81-ebc3-4f28-b598-21a979d39560"	"Taraf de Haïdouks"	"41f0dc28-8482-41b8-b28c-05ac31af0928"	"Carolina"	"b277be81-ebc3-4f28-b598-21a979d39560"	"Taraf de Haïdouks"	"41f0dc28-8482-41b8-b28c-05ac31af0928"
"2009-08-02T17:02:54"	"1249232574"	"Mysterieuse"	"9e4868fa-1355-405c-9d6d-e0bcca06dbf3"	"Csókolom"	"68245d0d-9d01-4bcb-9475-d8848840abed"	"Mysterieuse"	"9e4868fa-1355-405c-9d6d-e0bcca06dbf3"	"Csókolom"	"68245d0d-9d01-4bcb-9475-d8848840abed"
"2009-08-02T17:03:44"	"1249232624"	"Lei Toi"	"05cb5f15-f07a-4a51-8420-3b11763463d5"	"Mitsoura"	"1abc3af4-2ea0-446e-83de-b8444a64d3f4"	"Lei Toi"	"05cb5f15-f07a-4a51-8420-3b11763463d5"	"Mitsoura"	"1abc3af4-2ea0-446e-83de-b8444a64d3f4"
"2009-08-02T17:04:19"	"1249232659"	"L'homme Qui Boit (The Man Who Drinks) (World)"	""	"Mahala Rai Banda"	"21cc597f-1ed6-4a00-b728-4ec0d3b811e3"	"L'homme Qui Boit (The Man Who Drinks) (World)"	""	"Mahala Rai Banda"	"21cc597f-1ed6-4a00-b728-4ec0d3b811e3"
"2009-08-02T17:04:54"	"1249232694"	"Asfalt Tango"	"3f992092-6aee-4382-bd7e-76c6db242580"	"Fanfare Ciocărlia"	"a98da524-e565-4d89-b729-17d5a5fe75e0"	"Asfalt Tango"	"3f992092-6aee-4382-bd7e-76c6db242580"	"Fanfare Ciocărlia"	"a98da524-e565-4d89-b729-17d5a5fe75e0"
"2009-08-02T17:05:16"	"1249232716"	"Vedd fel a legjobb ruhád"	"2e1de90f-4fff-4eb9-aa38-7aedff8d5c68"	"Amorf Ördögök"	"f1537804-4520-4324-b6b4-b2dfe83242e3"	"Vedd fel a legjobb ruhád"	"2e1de90f-4fff-4eb9-aa38-7aedff8d5c68"	"Amorf Ördögök"	"f1537804-4520-4324-b6b4-b2dfe83242e3"
"2009-08-02T17:05:56"	"1249232756"	"Spoitoresa"	""	"Mahala Raï Banda"	""	"Spoitoresa"	""	"Mahala Raï Banda"	""
"2009-08-02T17:07:02"	"1249232822"	"Zirzop"	"106d8288-8fc5-42e3-b33e-181d4b921bec"	"Fatima Spar und Die Freedom Fries"	"63645239-112d-479e-b369-97087ed44989"	"Zirzop"	"106d8288-8fc5-42e3-b33e-181d4b921bec"	"Fatima Spar und Die Freedom Fries"	"63645239-112d-479e-b369-97087ed44989"
"2009-08-05T07:02:12"	"1249455732"	"Shousetsu"	"15c4daf7-cf78-457e-bdb5-f4712ef4f966"	"Radicalfashion"	"7eccc375-3163-4850-89bf-ce1b42eba3a9"	"Shousetsu"	"15c4daf7-cf78-457e-bdb5-f4712ef4f966"	"Radicalfashion"	"7eccc375-3163-4850-89bf-ce1b42eba3a9"
"2009-08-05T07:07:34"	"1249456054"	"Cloud Whereabouts"	"8591c322-562d-473e-b36d-4b452a20fd89"	"Fourcolor"	"35ecde03-e81c-478b-9c58-bf2b5bef7a0a"	"Cloud Whereabouts"	"8591c322-562d-473e-b36d-4b452a20fd89"	"Fourcolor"	"35ecde03-e81c-478b-9c58-bf2b5bef7a0a"
"2009-08-05T07:10:16"	"1249456216"	"Beside a Well"	""	"Chihei Hatakeyama"	""	"Beside a Well"	""	"Chihei Hatakeyama"	""
"2009-08-05T07:25:07"	"1249457107"	"August Neige"	"79c3168b-aae4-4707-a7db-3e219b86503c"	"Sawako"	"28dcd46c-0bd1-4787-8487-a43e7e13b233"	"August Neige"	"79c3168b-aae4-4707-a7db-3e219b86503c"	"Sawako"	"28dcd46c-0bd1-4787-8487-a43e7e13b233"
"2009-08-05T07:30:35"	"1249457435"	"Strange Seed"	"f2697a29-34ce-4edc-b5be-22045f96409d"	"Gutevolk"	"38284e06-c741-40c4-b247-f7dc0de5f24c"	"Strange Seed"	"f2697a29-34ce-4edc-b5be-22045f96409d"	"Gutevolk"	"38284e06-c741-40c4-b247-f7dc0de5f24c"
"2009-08-05T08:06:03"	"1249459563"	"vignette"	"39c39072-4019-46d0-86ee-7219ab7c93ae"	"Fourcolor"	"35ecde03-e81c-478b-9c58-bf2b5bef7a0a"	"vignette"	"39c39072-4019-46d0-86ee-7219ab7c93ae"	"Fourcolor"	"35ecde03-e81c-478b-9c58-bf2b5bef7a0a"
"2009-08-05T14:35:07"	"1249482907"	"picture of three life"	"96aa8d3d-47f3-4a60-ad0a-fe399bbf535f"	"Yasushi Yoshida"	"c5b13da1-e20a-40b2-ab1d-b86e09772e7a"	"picture of three life"	"96aa8d3d-47f3-4a60-ad0a-fe399bbf535f"	"Yasushi Yoshida"	"c5b13da1-e20a-40b2-ab1d-b86e09772e7a"
"2009-08-05T14:48:44"	"1249483724"	"WATASHI NO NEML TABI"	"68864b97-59c4-4491-bc92-755570de778a"	"Moskitoo"	"fde895b9-395a-4f98-92b6-85c322a8c375"	"WATASHI NO NEML TABI"	"68864b97-59c4-4491-bc92-755570de778a"	"Moskitoo"	"fde895b9-395a-4f98-92b6-85c322a8c375"
"2009-08-06T06:01:39"	"1249538499"	"Song without Words, Op. 85, No. 2"	"41ae35ef-8fbd-4e73-a338-0245e79d3ec1"	"Felix Mendelssohn"	"0e85eb79-1c05-44ba-827c-7b259a3d941a"	"Song without Words, Op. 85, No. 2"	"41ae35ef-8fbd-4e73-a338-0245e79d3ec1"	"Felix Mendelssohn"	"0e85eb79-1c05-44ba-827c-7b259a3d941a"
"2009-08-10T21:39:53"	"1249940393"	"Moderato"	""	"Sergei Rachmaninoff"	""	"Moderato"	""	"Sergei Rachmaninoff"	""
"2009-08-12T03:45:26"	"1250048726"	"Lilacs"	""	"Sergei Rachmaninoff"	""	"Lilacs"	""	"Sergei Rachmaninoff"	""
"2009-08-12T03:51:38"	"1250049098"	"Sonata No. 5, Op. 53"	"e0aeb8a3-c5db-41c5-acca-f59b4d5be6e8"	"Alexander Scriabin"	""	"Sonata No. 5, Op. 53"	"e0aeb8a3-c5db-41c5-acca-f59b4d5be6e8"	"Alexander Scriabin"	""
"2009-08-27T04:00:31"	"1251345631"	"Madrigal"	""	"Sergei Prokofiev"	""	"Madrigal"	""	"Sergei Prokofiev"	""
"2009-08-27T04:48:13"	"1251348493"	"String Quartet #16 - movement #1 (Haydn)"	""	"Franz Joseph Haydn"	""	"String Quartet #16 - movement #1 (Haydn)"	""	"Haydn"	""
"2009-08-27T06:19:58"	"1251353998"	"Dans Tes Yeux (feat. Guesch Patti)"	""	"Gonzales"	"859d4c71-8baf-4987-91ac-a138c9bba81f"	"Dans Tes Yeux (feat. Guesch Patti)"	""	"Gonzales"	"859d4c71-8baf-4987-91ac-a138c9bba81f"
"2009-08-28T07:30:45"	"1251444645"	"Que Reste-t-il De Nos Amours"	"82e5b99f-4bb4-4588-8377-1809e2509d80"	"Charles Trenet"	"31ee7748-fd85-46cf-bdd2-5a30955a5890"	"Que Reste-T-Il De Nos Amours"	""	"Charles Trénet"	""
"2009-08-28T07:37:30"	"1251445050"	"Luna rossa"	"d493eb9a-abb0-4da4-8e54-95e9cab2c4f0"	"Lucienne Delyle"	"82e0bc9c-2cf4-403d-939c-1d8c00767170"	"Luna rossa"	"d493eb9a-abb0-4da4-8e54-95e9cab2c4f0"	"Lucienne Delyle"	"82e0bc9c-2cf4-403d-939c-1d8c00767170"
"2009-08-28T07:48:27"	"1251445707"	"La mauvaise réputation"	"924190fc-d11d-4be8-b289-e20183cd22f1"	"Georges Brassens"	"b58165ba-ac55-49a1-8855-caf16c68f5f2"	"La mauvaise réputation"	"924190fc-d11d-4be8-b289-e20183cd22f1"	"Georges Brassens"	"b58165ba-ac55-49a1-8855-caf16c68f5f2"
"2009-08-28T07:50:49"	"1251445849"	"Sexe"	"aa887e3b-b42b-4415-b57e-269c2eb7aa1f"	"Line Renaud"	"2f2d054c-130d-4108-9827-1b4709766b4e"	"Sexe"	"aa887e3b-b42b-4415-b57e-269c2eb7aa1f"	"Line Renaud"	"2f2d054c-130d-4108-9827-1b4709766b4e"
"2009-08-29T09:18:29"	"1251537509"	"Waltz of the Flowers"	"d6e5d796-3644-4590-b213-ffb40f0baf50"	"Pyotr Ilyich Tchaikovsky"	"488b0efa-65fa-45da-9773-6b0cc3f4101c"	"Waltz of the Flowers"	"d6e5d796-3644-4590-b213-ffb40f0baf50"	"Pyotr Ilyich Tchaikovsky"	"488b0efa-65fa-45da-9773-6b0cc3f4101c"
"2009-09-01T17:25:29"	"1251825929"	"The Man I Love"	"6792094d-7c1b-431c-993d-6c481ea0bd86"	"Teddy Wilson"	"2e89725a-ac85-414c-b3b2-70f0a82fae9a"	"The Man I Love"	"6792094d-7c1b-431c-993d-6c481ea0bd86"	"Teddy Wilson"	"2e89725a-ac85-414c-b3b2-70f0a82fae9a"
"2009-09-01T17:43:17"	"1251826997"	"La Noyée"	"0b883adc-4878-4269-92ae-bfeb97b5a568"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"	"La Noyée"	"0b883adc-4878-4269-92ae-bfeb97b5a568"	"Yann Tiersen"	"12d432a3-feb0-49b1-a107-d20751880764"
"2009-11-26T08:00:53"	"1259222453"	"Breathe"	"9f3d6056-7852-4427-9bf2-cdec8b773ced"	"Télépopmusik"	"265f242e-cf4e-4fbe-a3fe-43112387172f"	"Breathe"	"9f3d6056-7852-4427-9bf2-cdec8b773ced"	"Télépopmusik"	"265f242e-cf4e-4fbe-a3fe-43112387172f"
"2009-11-26T08:01:00"	"1259222460"	"In the Waiting Line"	"b357af22-0fc3-433e-8209-9a946911a1c0"	"Zero 7"	"c23b637b-97c6-41eb-8ef6-6c724efc80a8"	"In the Waiting Line"	"b357af22-0fc3-433e-8209-9a946911a1c0"	"Zero 7"	"c23b637b-97c6-41eb-8ef6-6c724efc80a8"
"2010-01-08T15:18:23"	"1262963903"	"Genetic World"	"04a605dd-0306-4e15-bfad-bb94d9afdfb0"	"Télépopmusik"	"265f242e-cf4e-4fbe-a3fe-43112387172f"	"Genetic World"	"04a605dd-0306-4e15-bfad-bb94d9afdfb0"	"Télépopmusik"	"265f242e-cf4e-4fbe-a3fe-43112387172f"
"2010-01-18T23:52:48"	"1263858768"	"Bad Crumbs"	"6ddcc83a-ee00-43ab-827a-a59215f66a61"	"Animal Collective"	"0c751690-c784-4a4f-b1e4-c1de27d47581"	"Bad Crumbs"	"6ddcc83a-ee00-43ab-827a-a59215f66a61"	"Animal Collective"	"0c751690-c784-4a4f-b1e4-c1de27d47581"
"2010-01-20T23:05:07"	"1264028707"	"Heat Miser"	"2b518560-d635-4b66-9d50-fab6735853fe"	"Massive Attack"	"10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8"	"Heat Miser"	"2b518560-d635-4b66-9d50-fab6735853fe"	"Massive Attack"	"10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8"
"2010-01-26T23:01:50"	"1264546910"	"Forgiveness"	"de3fba4d-3a7b-44b4-b72c-688fe8519446"	"Yeasayer"	"3feba7fa-3837-424a-b4f1-0077d217f569"	"Forgiveness"	"de3fba4d-3a7b-44b4-b72c-688fe8519446"	"Yeasayer"	"3feba7fa-3837-424a-b4f1-0077d217f569"
"2010-01-27T00:19:41"	"1264551581"	"Swans (Life After Death)"	"5261c2bb-c784-4b47-b574-d250de9473c1"	"Islands"	"4de30660-26a8-4390-af6f-8fc0564e7e61"	"Swans (Life After Death)"	"5261c2bb-c784-4b47-b574-d250de9473c1"	"Islands"	"4de30660-26a8-4390-af6f-8fc0564e7e61"
