1221,1.0
1222,0.0
1223,0.0
1224,1.0
1225,0.0
1226,1.0
1227,0.0
1228,1.0
1229,0.0
1230,0.0
1231,0.0
1232,1.0
1233,1.0
1234,0.0
1235,0.0
1236,1.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,1.0
1244,0.0
1245,1.0
1246,1.0
1247,0.0
1248,0.0
1249,1.0
1250,0.0
1251,1.0
1252,0.0
1253,0.0
1254,1.0
1255,0.0
1256,0.0
1257,0.0
1258,1.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,1.0
1265,0.0
1266,1.0
1267,0.0
1268,1.0
1269,0.0
1270,0.0
1271,1.0
1272,1.0
1273,0.0
1274,0.0
1275,1.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,1.0
1281,0.0
1282,0.0
1283,1.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,1.0
1295,0.0
1296,0.0
1297,0.0
1298,1.0
1299,1.0
1300,0.0
1301,1.0
1302,0.0
1303,0.0
1304,1.0
1305,0.0
1306,1.0
1307,1.0
1308,0.0
