passenger_id,survived,member
1021,0,ar1
1022,1,ar1
1023,0,ar1
1024,0,ar1
1025,1,ar1
1026,0,ar1
1027,0,ar1
1028,0,ar1
1029,0,ar1
1030,1,ar1
1031,0,ar1
1032,1,ar1
1033,0,ar1
1034,1,ar1
1035,0,ar1
1036,1,ar1
1037,0,ar1
1038,0,ar1
1039,0,ar1
1040,0,ar1
1041,1,ar1
1042,0,ar1
1043,1,ar1
1044,0,ar1
1045,1,ar1
1046,0,ar1
1047,0,ar1
1048,0,ar1
1049,1,ar1
1050,0,ar1
1051,0,ar1
1052,0,ar1
1053,0,ar1
1054,1,ar1
1055,1,ar1
1056,1,ar1
1057,0,ar1
1058,1,ar1
1059,0,ar1
1060,0,ar1
1061,0,ar1
1062,0,ar1
1063,1,ar1
1064,1,ar1
1065,1,ar1
1066,1,ar1
1067,0,ar1
1068,1,ar1
1069,0,ar1
1070,1,ar1
1071,0,ar1
1072,1,ar1
1073,0,ar1
1074,0,ar1
1075,0,ar1
1076,0,ar1
1077,0,ar1
1078,0,ar1
1079,0,ar1
1080,0,ar1
1081,1,ar1
1082,0,ar1
1083,1,ar1
1084,1,ar1
1085,1,ar1
1086,0,ar1
1087,1,ar1
1088,0,ar1
1089,0,ar1
1090,0,ar1
1091,0,ar1
1092,0,ar1
1093,0,ar1
1094,0,ar1
1095,1,ar1
1096,1,ar1
1097,0,ar1
1098,0,ar1
1099,0,ar1
1100,1,ar1
1101,0,ar1
1102,0,ar1
1103,1,ar1
1104,0,ar1
1105,0,ar1
1106,0,ar1
1107,0,ar1
1108,0,ar1
1109,0,ar1
1110,0,ar1
1111,1,ar1
1112,1,ar1
1113,0,ar1
1114,0,ar1
1115,0,ar1
1116,0,ar1
1117,1,ar1
1118,1,ar1
1119,1,ar1
1120,0,ar1
1121,0,ar1
1122,1,ar1
1123,0,ar1
1124,0,ar1
1125,0,ar1
1126,0,ar1
1127,0,ar1
1128,0,ar1
1129,0,ar1
1130,0,ar1
1131,0,ar1
1132,1,ar1
1133,0,ar1
1134,1,ar1
1135,0,ar1
1136,1,ar1
1137,0,ar1
1138,0,ar1
1139,1,ar1
1140,1,ar1
1141,1,ar1
1142,0,ar1
1143,0,ar1
1144,1,ar1
1145,1,ar1
1146,0,ar1
1147,0,ar1
1148,0,ar1
1149,0,ar1
1150,1,ar1
1151,1,ar1
1152,1,ar1
1153,1,ar1
1154,0,ar1
1155,1,ar1
1156,0,ar1
1157,0,ar1
1158,0,ar1
1159,0,ar1
1160,0,ar1
1161,0,ar1
1162,0,ar1
1163,0,ar1
1164,0,ar1
1165,0,ar1
1166,0,ar1
1167,0,ar1
1168,0,ar1
1169,0,ar1
1170,1,ar1
1171,1,ar1
1172,0,ar1
1173,0,ar1
1174,1,ar1
1175,0,ar1
1176,1,ar1
1177,0,ar1
1178,0,ar1
1179,0,ar1
1180,0,ar1
1181,0,ar1
1182,1,ar1
1183,0,ar1
1184,0,ar1
1185,1,ar1
1186,0,ar1
1187,1,ar1
1188,0,ar1
1189,1,ar1
1190,1,ar1
1191,0,ar1
1192,0,ar1
1193,1,ar1
1194,0,ar1
1195,0,ar1
1196,0,ar1
1197,0,ar1
1198,1,ar1
1199,1,ar1
1200,0,ar1
1201,0,ar1
1202,1,ar1
1203,0,ar1
1204,0,ar1
1205,0,ar1
1206,1,ar1
1207,0,ar1
1208,0,ar1
1209,0,ar1
1210,0,ar1
1211,0,ar1
1212,0,ar1
1213,0,ar1
1214,0,ar1
1215,1,ar1
1216,0,ar1
1217,1,ar1
1218,0,ar1
1219,0,ar1
1220,0,ar1
1221,1,ar1
1222,0,ar1
1223,0,ar1
1224,1,ar1
1225,0,ar1
1226,1,ar1
1227,0,ar1
1228,1,ar1
1229,0,ar1
1230,1,ar1
1231,0,ar1
1232,1,ar1
1233,1,ar1
1234,0,ar1
1235,0,ar1
1236,1,ar1
1237,0,ar1
1238,0,ar1
1239,0,ar1
1240,0,ar1
1241,0,ar1
1242,0,ar1
1243,1,ar1
1244,0,ar1
1245,1,ar1
1246,1,ar1
1247,0,ar1
1248,0,ar1
1249,1,ar1
1250,0,ar1
1251,1,ar1
1252,0,ar1
1253,0,ar1
1254,1,ar1
1255,0,ar1
1256,0,ar1
1257,0,ar1
1258,1,ar1
1259,0,ar1
1260,0,ar1
1261,0,ar1
1262,0,ar1
1263,0,ar1
1264,1,ar1
1265,0,ar1
1266,1,ar1
1267,0,ar1
1268,1,ar1
1269,0,ar1
1270,0,ar1
1271,1,ar1
1272,1,ar1
1273,0,ar1
1274,0,ar1
1275,1,ar1
1276,0,ar1
1277,0,ar1
1278,0,ar1
1279,0,ar1
1280,1,ar1
1281,0,ar1
1282,0,ar1
1283,1,ar1
1284,0,ar1
1285,0,ar1
1286,0,ar1
1287,0,ar1
1288,0,ar1
1289,0,ar1
1290,0,ar1
1291,0,ar1
1292,0,ar1
1293,0,ar1
1294,1,ar1
1295,0,ar1
1296,0,ar1
1297,0,ar1
1298,1,ar1
1299,1,ar1
1300,0,ar1
1301,1,ar1
1302,0,ar1
1303,0,ar1
1304,1,ar1
1305,0,ar1
1306,1,ar1
1307,1,ar1
1308,0,ar1
