passenger_id,survived,member
1055,1,vv1
1056,1,vv1
1057,0,vv1
1058,1,vv1
1059,0,vv1
1060,0,vv1
1061,0,vv1
1062,0,vv1
1063,1,vv1
1064,1,vv1
1065,1,vv1
1066,1,vv1
1067,0,vv1
1068,1,vv1
1069,0,vv1
1070,1,vv1
1071,0,vv1
1072,1,vv1
1073,0,vv1
1074,0,vv1
1075,0,vv1
1076,0,vv1
1077,0,vv1
1078,0,vv1
1079,0,vv1
1080,0,vv1
1081,1,vv1
1082,1,vv1
1083,1,vv1
1084,1,vv1
1085,1,vv1
1086,0,vv1
1087,1,vv1
1088,0,vv1
1089,0,vv1
1090,0,vv1
1091,0,vv1
1092,1,vv1
1093,0,vv1
1094,0,vv1
1095,1,vv1
1096,1,vv1
1097,0,vv1
1098,0,vv1
1099,0,vv1
1100,1,vv1
1101,0,vv1
1102,0,vv1
1103,1,vv1
1104,0,vv1
1105,0,vv1
1106,0,vv1
1107,0,vv1
1108,0,vv1
1109,0,vv1
1110,0,vv1
1111,1,vv1
1112,1,vv1
1113,0,vv1
1114,0,vv1
1115,1,vv1
1116,0,vv1
1117,1,vv1
1118,1,vv1
1119,1,vv1
1120,0,vv1
1121,0,vv1
1122,1,vv1
1123,0,vv1
1124,0,vv1
1125,0,vv1
1126,0,vv1
1127,0,vv1
1128,0,vv1
1129,0,vv1
1130,0,vv1
1131,0,vv1
1132,1,vv1
1133,0,vv1
1134,1,vv1
1135,0,vv1
1136,1,vv1
1137,0,vv1
1138,1,vv1
1139,1,vv1
1140,1,vv1
1141,1,vv1
1142,0,vv1
1143,0,vv1
1144,1,vv1
1145,0,vv1
1146,0,vv1
1147,0,vv1
1148,0,vv1
1149,0,vv1
1150,1,vv1
1151,1,vv1
1152,1,vv1
1153,1,vv1
1154,0,vv1
1155,1,vv1
1156,0,vv1
1157,0,vv1
1158,0,vv1
1159,0,vv1
1160,0,vv1
1161,0,vv1
1162,0,vv1
1163,0,vv1
1164,0,vv1
1165,0,vv1
1166,0,vv1
1167,1,vv1
1168,0,vv1
1169,0,vv1
1170,1,vv1
1171,1,vv1
1172,1,vv1
1173,0,vv1
1174,1,vv1
1175,0,vv1
1176,1,vv1
1177,0,vv1
1178,0,vv1
1179,0,vv1
1180,1,vv1
1181,0,vv1
1182,1,vv1
1183,0,vv1
1184,0,vv1
1185,1,vv1
1186,0,vv1
1187,1,vv1
1188,0,vv1
1189,1,vv1
1190,1,vv1
1191,0,vv1
1192,0,vv1
1193,1,vv1
1194,0,vv1
1195,0,vv1
1196,0,vv1
1197,0,vv1
1198,1,vv1
1199,1,vv1
1200,0,vv1
1201,0,vv1
1202,1,vv1
1203,0,vv1
1204,0,vv1
1205,0,vv1
1206,1,vv1
1207,1,vv1
1208,0,vv1
1209,0,vv1
1210,0,vv1
1211,0,vv1
1212,0,vv1
1213,0,vv1
1214,0,vv1
1215,1,vv1
1216,0,vv1
1217,1,vv1
1218,0,vv1
1219,0,vv1
1220,0,vv1
1221,1,vv1
1222,0,vv1
1223,0,vv1
1224,1,vv1
1225,0,vv1
1226,1,vv1
1227,0,vv1
1228,1,vv1
1229,0,vv1
1230,0,vv1
1231,0,vv1
1232,1,vv1
1233,1,vv1
1234,0,vv1
1235,0,vv1
1236,1,vv1
1237,0,vv1
1238,0,vv1
1239,0,vv1
1240,0,vv1
1241,0,vv1
1242,0,vv1
1243,1,vv1
1244,0,vv1
1245,1,vv1
1246,1,vv1
1247,0,vv1
1248,0,vv1
1249,1,vv1
1250,0,vv1
1251,1,vv1
1252,0,vv1
1253,0,vv1
1254,1,vv1
1255,0,vv1
1256,0,vv1
1257,0,vv1
1258,1,vv1
1259,0,vv1
1260,0,vv1
1261,0,vv1
1262,0,vv1
1263,0,vv1
1264,1,vv1
1265,0,vv1
1266,1,vv1
1267,0,vv1
1268,1,vv1
1269,0,vv1
1270,0,vv1
1271,1,vv1
1272,1,vv1
1273,0,vv1
1274,0,vv1
1275,1,vv1
1276,0,vv1
1277,0,vv1
1278,0,vv1
1279,0,vv1
1280,1,vv1
1281,0,vv1
1282,0,vv1
1283,1,vv1
1284,0,vv1
1285,0,vv1
1286,0,vv1
1287,0,vv1
1288,0,vv1
1289,0,vv1
1290,0,vv1
1291,0,vv1
1292,0,vv1
1293,0,vv1
1294,1,vv1
1295,0,vv1
1296,0,vv1
1297,0,vv1
1298,1,vv1
1299,1,vv1
1300,0,vv1
1301,1,vv1
1302,0,vv1
1303,0,vv1
1304,1,vv1
1305,0,vv1
1306,1,vv1
1307,1,vv1
1308,0,vv1
