passenger_id,survived,member
1133,0,ar0
1134,1,ar0
1135,0,ar0
1136,1,ar0
1137,0,ar0
1138,1,ar0
1139,1,ar0
1140,1,ar0
1141,1,ar0
1142,0,ar0
1143,0,ar0
1144,1,ar0
1145,0,ar0
1146,0,ar0
1147,0,ar0
1148,0,ar0
1149,0,ar0
1150,1,ar0
1151,1,ar0
1152,1,ar0
1153,1,ar0
1154,0,ar0
1155,1,ar0
1156,0,ar0
1157,0,ar0
1158,1,ar0
1159,0,ar0
1160,0,ar0
1161,0,ar0
1162,0,ar0
1163,0,ar0
1164,0,ar0
1165,0,ar0
1166,0,ar0
1167,1,ar0
1168,0,ar0
1169,0,ar0
1170,1,ar0
1171,1,ar0
1172,1,ar0
1173,0,ar0
1174,1,ar0
1175,0,ar0
1176,1,ar0
1177,0,ar0
1178,0,ar0
1179,0,ar0
1180,1,ar0
1181,0,ar0
1182,1,ar0
1183,0,ar0
1184,0,ar0
1185,1,ar0
1186,0,ar0
1187,1,ar0
1188,0,ar0
1189,1,ar0
1190,1,ar0
1191,0,ar0
1192,0,ar0
1193,1,ar0
1194,0,ar0
1195,0,ar0
1196,0,ar0
1197,0,ar0
1198,1,ar0
1199,1,ar0
1200,0,ar0
1201,0,ar0
1202,1,ar0
1203,0,ar0
1204,0,ar0
1205,0,ar0
1206,1,ar0
1207,1,ar0
1208,0,ar0
1209,0,ar0
1210,0,ar0
1211,0,ar0
1212,0,ar0
1213,0,ar0
1214,0,ar0
1215,1,ar0
1216,0,ar0
1217,1,ar0
1218,0,ar0
1219,0,ar0
1220,0,ar0
1221,1,ar0
1222,0,ar0
1223,0,ar0
1224,1,ar0
1225,0,ar0
1226,1,ar0
1227,0,ar0
1228,1,ar0
1229,0,ar0
1230,0,ar0
1231,0,ar0
1232,1,ar0
1233,1,ar0
1234,0,ar0
1235,0,ar0
1236,1,ar0
1237,0,ar0
1238,0,ar0
1239,0,ar0
1240,0,ar0
1241,0,ar0
1242,1,ar0
1243,1,ar0
1244,0,ar0
1245,1,ar0
1246,1,ar0
1247,0,ar0
1248,0,ar0
1249,1,ar0
1250,0,ar0
1251,1,ar0
1252,0,ar0
1253,0,ar0
1254,1,ar0
1255,0,ar0
1256,0,ar0
1257,0,ar0
1258,1,ar0
1259,0,ar0
1260,0,ar0
1261,0,ar0
1262,0,ar0
1263,0,ar0
1264,1,ar0
1265,0,ar0
1266,1,ar0
1267,0,ar0
1268,1,ar0
1269,0,ar0
1270,0,ar0
1271,1,ar0
1272,1,ar0
1273,0,ar0
1274,0,ar0
1275,1,ar0
1276,0,ar0
1277,0,ar0
1278,0,ar0
1279,0,ar0
1280,1,ar0
1281,0,ar0
1282,0,ar0
1283,1,ar0
1284,0,ar0
1285,0,ar0
1286,0,ar0
1287,0,ar0
1288,0,ar0
1289,0,ar0
1290,0,ar0
1291,0,ar0
1292,0,ar0
1293,0,ar0
1294,1,ar0
1295,1,ar0
1296,0,ar0
1297,0,ar0
1298,1,ar0
1299,1,ar0
1300,0,ar0
1301,1,ar0
1302,1,ar0
1303,0,ar0
1304,1,ar0
1305,0,ar0
1306,1,ar0
1307,1,ar0
1308,0,ar0
